[train: 2, 1100 / 1875] FPS: 37.9 (22.2)  ,  DataTime: 0.588 (0.058)  ,  ForwardTime: 0.198  ,  TotalTime: 0.843  ,  Loss/total: 1.57904  ,  Loss/giou: 0.36179  ,  Loss/l1: 0.03704  ,  Loss/location: 0.63688  ,  pro_loss: 0.16686  ,  IoU: 0.67443
[train: 2, 1150 / 1875] FPS: 37.7 (108.7)  ,  DataTime: 0.592 (0.058)  ,  ForwardTime: 0.199  ,  TotalTime: 0.849  ,  Loss/total: 1.57499  ,  Loss/giou: 0.36093  ,  Loss/l1: 0.03693  ,  Loss/location: 0.63511  ,  pro_loss: 0.16686  ,  IoU: 0.67516
[train: 2, 1200 / 1875] FPS: 37.4 (65.7)  ,  DataTime: 0.596 (0.059)  ,  ForwardTime: 0.201  ,  TotalTime: 0.855  ,  Loss/total: 1.57403  ,  Loss/giou: 0.36084  ,  Loss/l1: 0.03689  ,  Loss/location: 0.63453  ,  pro_loss: 0.16685  ,  IoU: 0.67521
[train: 2, 1250 / 1875] FPS: 37.3 (112.7)  ,  DataTime: 0.597 (0.059)  ,  ForwardTime: 0.202  ,  TotalTime: 0.858  ,  Loss/total: 1.57042  ,  Loss/giou: 0.36009  ,  Loss/l1: 0.03679  ,  Loss/location: 0.63290  ,  pro_loss: 0.16685  ,  IoU: 0.67581
[train: 2, 1300 / 1875] FPS: 37.1 (101.0)  ,  DataTime: 0.599 (0.060)  ,  ForwardTime: 0.204  ,  TotalTime: 0.863  ,  Loss/total: 1.56861  ,  Loss/giou: 0.35955  ,  Loss/l1: 0.03672  ,  Loss/location: 0.63251  ,  pro_loss: 0.16684  ,  IoU: 0.67622
[train: 2, 1350 / 1875] FPS: 37.0 (107.9)  ,  DataTime: 0.601 (0.060)  ,  ForwardTime: 0.205  ,  TotalTime: 0.866  ,  Loss/total: 1.56689  ,  Loss/giou: 0.35926  ,  Loss/l1: 0.03668  ,  Loss/location: 0.63161  ,  pro_loss: 0.16684  ,  IoU: 0.67646
[train: 2, 1400 / 1875] FPS: 36.7 (99.1)  ,  DataTime: 0.603 (0.061)  ,  ForwardTime: 0.207  ,  TotalTime: 0.871  ,  Loss/total: 1.56360  ,  Loss/giou: 0.35852  ,  Loss/l1: 0.03657  ,  Loss/location: 0.63037  ,  pro_loss: 0.16683  ,  IoU: 0.67706
[train: 2, 1450 / 1875] FPS: 36.6 (112.1)  ,  DataTime: 0.605 (0.061)  ,  ForwardTime: 0.208  ,  TotalTime: 0.874  ,  Loss/total: 1.56070  ,  Loss/giou: 0.35780  ,  Loss/l1: 0.03645  ,  Loss/location: 0.62948  ,  pro_loss: 0.16683  ,  IoU: 0.67760
[train: 2, 1500 / 1875] FPS: 36.4 (68.5)  ,  DataTime: 0.607 (0.062)  ,  ForwardTime: 0.210  ,  TotalTime: 0.879  ,  Loss/total: 1.55565  ,  Loss/giou: 0.35687  ,  Loss/l1: 0.03631  ,  Loss/location: 0.62700  ,  pro_loss: 0.16683  ,  IoU: 0.67833
[train: 2, 1550 / 1875] FPS: 36.3 (92.7)  ,  DataTime: 0.608 (0.062)  ,  ForwardTime: 0.211  ,  TotalTime: 0.882  ,  Loss/total: 1.55214  ,  Loss/giou: 0.35596  ,  Loss/l1: 0.03616  ,  Loss/location: 0.62603  ,  pro_loss: 0.16682  ,  IoU: 0.67900
[train: 2, 1600 / 1875] FPS: 36.1 (103.6)  ,  DataTime: 0.611 (0.063)  ,  ForwardTime: 0.212  ,  TotalTime: 0.886  ,  Loss/total: 1.54900  ,  Loss/giou: 0.35531  ,  Loss/l1: 0.03610  ,  Loss/location: 0.62455  ,  pro_loss: 0.16682  ,  IoU: 0.67955
[train: 2, 1650 / 1875] FPS: 36.0 (104.6)  ,  DataTime: 0.613 (0.063)  ,  ForwardTime: 0.214  ,  TotalTime: 0.890  ,  Loss/total: 1.54548  ,  Loss/giou: 0.35451  ,  Loss/l1: 0.03598  ,  Loss/location: 0.62319  ,  pro_loss: 0.16681  ,  IoU: 0.68016
